X,Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type  ,Price,Qty,Owned,ΔOwn,Value
,2021/11/24 16:06,2021/11/22, ARDX,Ardelyx Inc.,Raab Michael,Pres CEO,S - Sale,$0.99,-2607,657167,0%,-$2586
,2021/11/24 16:05,2021/11/24, VYNT,Vyant Bio Inc.,Roberts John A,CEO,P - Purchase,$2.02,5,39807,+14%,+$10100
,2021/11/24 16:05,2021/11/23, VYNT,Vyant Bio Inc.,Lafrence Andrew D.C.,CFO,P - Purchase,$2.00,5,64202,+8%,+$9998
,2021/11/24 16:03,2021/11/22, RMED,Ra Medical Systems Inc.,Jackson Andrew C.,CFO,S - Sale,$2.62,-2684,23041,-10%,-$7032
D,2021/11/24 16:02,2021/11/20, RMNI,Rimini Street Inc.,Brossard Gerard,COO,S - Sale+OE,$6.83,-282,82078,-26%,-$192558
,2021/11/24 16:02,2021/11/22, RMED,Ra Medical Systems Inc.,McGuire Jonathan Will,CEO,S - Sale,$2.62,-8149,66721,-11%,-$21350
,2021/11/24 16:01,2021/11/22, SLGN,Silgan Holdings Inc,Lewis Robert B,EVP CFO,S - Sale,$42.13,-20,235388,-8%,-$842524
,2021/11/24 15:48,2021/11/23, CFBK,Cf Bankshares Inc.,O'Dell Timothy T,CEO,P - Purchase,$21.20,3923,233444,+2%,+$83168
,2021/11/24 15:36,2021/11/23, WJNR,Simplicity Esports & Gaming Co,Franklin Roman Nehemiah,CEO,P - Purchase,$6.76,600,148733,0%,+$4058
M,2021/11/24 14:46,2021/11/22, MEDP,Medpace Holdings Inc.,Troendle August J.,CEO 10%,S - Sale,$220.22,-74185,6589660,-1%,-$16337315
,2021/11/24 14:29,2021/11/22, EXPD,Expeditors International of Washington Inc,Powell Bradley S,SVP CFO,S - Sale,$131.62,-1378,4731,-74%,-$1813655
,2021/11/24 14:23,2021/11/23, ARCB,Arcbest Corp /de/,Cobb David R,VP - CFO,S - Sale,$111.00,-3508,72108,-5%,-$389388
,2021/11/24 13:50,2021/11/22, STL,Sterling Bancorp,Massiani Luis,SEVP COO,S - Sale,$26.80,-51864,161401,-24%,-$1390111
D,2021/11/24 13:49,2021/11/23, CUBI,Customers Bancorp Inc.,Sidhu Jay S,COB CEO,S - Sale+OE,$58.00,-25,1424912,-2%,-$1449990
,2021/11/24 13:45,2021/11/23, RCRT,Recruiter.Com Group Inc.,Sohn Evan,CEO Exec COB,P - Purchase,$3.35,1525,210971,+1%,+$5109
,2021/11/24 13:26,2021/11/22, INTU,Intuit Inc,Goodarzi Sasan K,CEO Pres Dir,S - Sale,$685.96,-35994,77641,-32%,-$24690536
D,2021/11/24 13:25,2021/11/22, PG,Procter & Gamble Co,Francisco Ma. Fatima,CEO-Baby Fem Family Care,S - Sale+OE,$148.38,-8899,29988,-23%,-$1320403
,2021/11/24 13:24,2021/11/22, INTU,Intuit Inc,Clatterbuck Michelle M,EVP CFO,S - Sale,$691.96,-620,546,-53%,-$429015
D,2021/11/24 12:56,2021/11/24, M,Macy'S Inc.,Mitchell Adrian V,EVP CFO,S - Sale+OE,$31.82,-2397,3549,-40%,-$76267
DM,2021/11/24 12:49,2021/11/22, HTBI,Hometrust Bancshares Inc.,Westbrook Hunter,Pres COO,S - Sale+OE,$31.80,-6324,66325,-9%,-$201123
DM,2021/11/24 12:44,2021/11/23, NWPX,Northwest Pipe Co,Montross Scott J,Pres CEO,S - Sale+OE,$30.91,-400,87954,0%,-$12363
D,2021/11/24 12:28,2021/11/23, NG,Novagold Resources Inc,Lang Gregory A.,Pres CEO,S - Sale+OE,$7.40,-19054,1990628,-1%,-$141000
,2021/11/24 12:01,2021/11/22, UMBF,Umb Financial Corp,Kemper J Mariner,COB CEO,S - Sale,$109.21,-1,2964104,0%,-$109209
M,2021/11/24 11:46,2021/11/23, MNRO,Monro Inc.,Broderick Michael T,CEO Pres,P - Purchase,$60.22,5,121896,+4%,+$301098
,2021/11/24 11:32,2021/11/22, VSCO,Victoria'S Secret & Co.,Unis Gregory,CEO - VS Beauty,S - Sale,$57.19,-6357,169405,-4%,-$363529
,2021/11/24 11:32,2021/11/22, VSCO,Victoria'S Secret & Co.,Hauk Amy,CEO - Pink,S - Sale,$58.77,-31561,131589,-19%,-$1854827
D,2021/11/24 11:04,2021/11/23, STFC,State Auto Financial Corp,Larocco Michael,Pres CEO,S - Sale+OE,$51.45,-22786,191586,-11%,-$1172340
,2021/11/24 09:51,2021/11/22, STRL,Sterling Construction Co Inc,Cutillo Joseph A,CEO,S - Sale,$29.01,-1818,557469,0%,-$52745
,2021/11/24 08:56,2021/11/23, NJR,New Jersey Resources Corp,Migliaccio Patrick J.,SVP CFO,S - Sale,$39.02,-4,38706,-9%,-$156080
M,2021/11/24 08:52,2021/11/22, CHTR,Charter Communications Inc. /mo/,Rutledge Thomas,COB CEO,S - Sale,$674.82,-88,243746,-27%,-$59384359
,2021/11/24 08:31,2021/11/23, CRTD,Creatd Inc.,Weisberg Laurie,Co-CEO,P - Purchase,$2.40,4,24964,+19%,+$9600
,2021/11/24 07:56,2021/11/23, ADMQ,Adm Endeavors Inc.,Johnson Marc,CEO,P - Purchase,$0.08,4919,64146618,+1%,+$37337
,2021/11/23 21:34,2021/11/23, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale,$1171.04,-126471,169857523,0%,-$148102963
,2021/11/23 21:33,2021/11/23, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale,$1145.29,-276215,1345061,-17%,-$316346849
,2021/11/23 21:32,2021/11/23, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale,$1114.76,-308694,1621276,-16%,-$344120356
D,2021/11/23 21:30,2021/11/23, TSLA,Tesla Inc.,Musk Elon,CEO 10%,S - Sale+OE,$1081.58,-222711,1929970,-10%,-$240879277
M,2021/11/23 21:06,2021/11/22, SITM,Sitime Corp,Chadwick Arthur D,EVP CFO,S - Sale,$256.39,-5091,83683,-6%,-$1305257
D,2021/11/23 21:00,2021/11/22, NET,Cloudflare Inc.,Zatlyn Michelle,Pres COO,S - Sale+OE,$195.92,-5555,0,-100%,-$1088326
D,2021/11/23 20:53,2021/11/22, NET,Cloudflare Inc.,Zatlyn Michelle,Pres COO,S - Sale+OE,$195.92,-27775,0,-100%,-$5441654
M,2021/11/23 20:50,2021/11/22, SITM,Sitime Corp,Vashist Rajesh,CEO,S - Sale,$256.51,-22881,573118,-4%,-$5869304
M,2021/11/23 20:40,2021/11/19, WMC,Western Asset Mortgage Capital Corp,Meyer Lisa,Pres CFO,P - Purchase,$2.25,3851,20158,+24%,+$8651
D,2021/11/23 20:37,2021/11/22, PING,Ping Identity Holding Corp.,Durand Andre Wong,CEO Dir,S - Sale+OE,$25.37,-100,413490,-19%,-$2537240
,2021/11/23 20:14,2021/11/22, PEB,Pebblebrook Hotel Trust,Bortz Jon E,COB Pres CEO,S - Sale,$24.96,-208,14465,-1%,-$5192
D,2021/11/23 20:12,2021/11/22, FLYW,Flywire Corp,Orgel Rob,Pres COO,S - Sale+OE,$38.18,-30,75000,-29%,-$1145254
,2021/11/23 20:10,2021/11/19, FINW,Finwise Bancorp,Cannon Dawn M,COO EVP,P - Purchase,$10.50,25,2500,New,+$26250
,2021/11/23 20:09,2021/11/19, GPI,Group 1 Automotive Inc,Hesterberg Earl J,Pres CEO,S - Sale,$189.30,-13,250524,-5%,-$2460938
,2021/11/23 20:09,2021/11/19, FINW,Finwise Bancorp,Landvatter Kent,Pres CEO,P - Purchase,$10.50,10,849214,+1%,+$105000
,2021/11/23 20:09,2021/11/19, FINW,Finwise Bancorp,Jacobson Javvis O,CFO EVP,P - Purchase,$10.50,95,234398,+4%,+$99750
,2021/11/23 20:05,2021/11/23, SGHT,Sight Sciences Inc.,Selnick Jesse,CFO,P - Purchase,$18.44,10,2229568,0%,+$184393
,2021/11/23 19:14,2021/11/23, AUGX,Augmedix Inc.,Ginocchio Paul,CFO,P - Purchase,$2.96,14,82000,+21%,+$41440
M,2021/11/23 19:07,2021/11/19, GH,Guardant Health Inc.,Eltoukhy Helmy,Co-CEO,P - Purchase,$96.15,1045,2321961,+5%,+$10048130
,2021/11/23 19:07,2021/11/23, FISV,Fiserv Inc,Bisignano Frank,Pres CEO,P - Purchase,$96.02,10401,2616870,0%,+$998679
M,2021/11/23 19:07,2021/11/19, GH,Guardant Health Inc.,Talasaz Amirali,Co-CEO,P - Purchase,$96.12,1045,2324645,+5%,+$10044222
D,2021/11/23 18:57,2021/11/19, PUBM,Pubmatic Inc.,Goel Rajeev K.,CEO 10%,S - Sale+OE,$40.01,-200,0,-100%,-$8002
,2021/11/23 18:45,2021/11/23, MNDT,Mandiant Inc.,Watters John P.,Pres COO,P - Purchase,$16.55,10,377403,+3%,+$165461
,2021/11/23 18:34,2021/11/22, MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,$567.54,-1897,131679,-1%,-$1076628
,2021/11/23 17:59,2021/11/23, RDN,Radian Group Inc,Thornberry Richard G,CEO,P - Purchase,$21.65,20,300284,+7%,+$432988
,2021/11/23 17:58,2021/11/19, PZZA,Papa Johns International Inc,Swaysland Jack H,COO International,S - Sale,$133.02,-4,9661,-29%,-$532077
,2021/11/23 17:57,2021/11/22, TWLO,Twilio Inc,Shipchandler Khozema,COO,S - Sale,$284.00,-3504,68937,-5%,-$995136
,2021/11/23 17:52,2021/11/19, DIBS,1Stdibs.Com Inc.,Rosenblatt David S,CEO,P - Purchase,$13.37,225,2159277,+1%,+$300922
D,2021/11/23 17:50,2021/11/23, SNAX,Stryve Foods Inc.,Oblas Joe A,CEO,P - Purchase,$4.23,10,817841,+1%,+$42334
,2021/11/23 17:41,2021/11/22, ABNB,Airbnb Inc.,Stephenson Dave,CFO,S - Sale,$190.26,-1,283198,0%,-$190
,2021/11/23 17:40,2021/11/22, WHG,Westwood Holdings Group Inc,Casey Brian O,Pres CEO,P - Purchase,$16.75,3,369217,+1%,+$50250
D,2021/11/23 17:36,2021/11/22, MSP,Datto Holding Corp.,Abbot John,CFO,S - Sale+OE,$23.87,-4,0,-100%,-$95494
DM,2021/11/23 17:29,2021/11/22, TENB,Tenable Holdings Inc.,Yoran Amit,Pres CEO COB,S - Sale+OE,$52.98,-12797,874003,-1%,-$678019
DM,2021/11/23 17:28,2021/11/22, TENB,Tenable Holdings Inc.,Vintz Stephen A,CFO,S - Sale+OE,$52.95,-8483,102936,-8%,-$449146
D,2021/11/23 17:20,2021/11/22, ASAN,Asana Inc.,Wan Tim M,CFO,S - Sale+OE,$128.94,-20,681531,-3%,-$2578881
D,2021/11/23 17:17,2021/11/19, OKTA,Okta Inc.,McKinnon Todd,CEO,S - Sale+OE,$246.99,-13818,441,-97%,-$3412850
D,2021/11/23 17:15,2021/11/23, BRTX,Biorestorative Therapies Inc.,Alstodt Lance,Pres CEO COB,P - Purchase,$6.00,25,158814,+2%,+$15000
D,2021/11/23 17:12,2021/11/22, SOI,Solaris Oilfield Infrastructure Inc.,Zartler William A,COB CEO 10%,P - Purchase,$6.71,15,4573976,0%,+$100650
D,2021/11/23 17:10,2021/11/19, PCVX,Vaxcyte Inc.,Pickering Grant,CEO,S - Sale+OE,$23.45,-15,935914,-2%,-$351710
,2021/11/23 17:07,2021/11/22, FTHM,Fathom Holdings Inc.,Harley Joshua,CEO 10%,S - Sale,$24.13,-200,5000067,-4%,-$4825000
,2021/11/23 17:06,2021/11/22, YMAB,Y-Mabs Therapeutics Inc.,Kruse Bo,EVP CFO Secretary Treas.,S - Sale,$18.09,-4,205077,-2%,-$72360
,2021/11/23 17:05,2021/11/19, MRAM,Everspin Technologies Inc,Billerbeck Darin G,Interim CEO,S - Sale,$12.16,-3874,55457,-41%,-$471078
,2021/11/23 17:03,2021/11/22, IBTX,Independent Bank Group Inc.,Hobbs Michael B,EVP Pres COO,S - Sale,$73.85,-208,33033,-6%,-$153610
D,2021/11/23 17:02,2021/11/22, SUMO,Sumo Logic Inc.,Sayar Ramin,Pres CEO,S - Sale+OE,$14.08,-1003,662490,-13%,-$1412687
D,2021/11/23 16:58,2021/11/22, IPAR,Inter Parfums Inc,Madar Jean,CEO 10%,S - Sale+OE,$94.05,-11,7069465,0%,-$103460
DM,2021/11/23 16:54,2021/11/19, IPAR,Inter Parfums Inc,Greenberg Russell,EX VP CFO,S - Sale+OE,$94.00,-5602,15000,-27%,-$526588
,2021/11/23 16:54,2021/11/19, ALGM,Allegro Microsystems Inc.,Walsh Paul V Jr,SVP CFO Treasurer,S - Sale,$32.59,-235,974994,0%,-$76587
,2021/11/23 16:50,2021/11/19, ALGM,Allegro Microsystems Inc.,Vig Ravi,Pres CEO,S - Sale,$32.59,-10502,2394572,0%,-$342260
,2021/11/23 16:45,2021/11/22, ZNTL,Zentalis Pharmaceuticals Inc.,Bunker Kevin D.,COO,S - Sale,$75.99,-10,975417,-1%,-$759937
,2021/11/23 16:42,2021/11/22, MKL,Markel Corp,Gayner Thomas Sinnickson,Co-CEO,P - Purchase,$1251.30,25,45310,0%,+$31283
,2021/11/23 16:41,2021/11/22, POWI,Power Integrations Inc,Balakrishnan Balu,Pres CEO,S - Sale,$109.30,-75,539412,-1%,-$819750
D,2021/11/23 16:36,2021/11/22, AMZN,Amazon Com Inc,Jassy Andrew R,Pres CEO,S - Sale+OE,$3676.00,-492,92664,-1%,-$1808592
,2021/11/23 16:35,2021/11/22, MITT,AG Mortgage Investment Trust Inc.,Roberts David N,COB CEO,P - Purchase,$10.25,200,384368,+108%,+$2050000
,2021/11/23 16:30,2021/11/22, FTHM,Fathom Holdings Inc.,Fregenal Marco,CFO,S - Sale,$24.13,-150,1265294,-11%,-$3618750
D,2021/11/23 16:29,2021/11/22, AMZN,Amazon Com Inc,Clark David H,CEO Worldwide Consumer,S - Sale+OE,$3676.00,-105,3678,-3%,-$385980
,2021/11/23 16:29,2021/11/22, IRNT,Ironnet Inc.,Alexander Keith Brian,Co-CEO Pres COB 10%,S - Sale,$10.12,-241,11053024,0%,-$243892
,2021/11/23 16:29,2021/11/22, LASR,Nlight Inc.,Bareket Ran,CFO,S - Sale,$26.98,-7149,164102,-4%,-$192880
,2021/11/23 16:29,2021/11/23, ZEST,Ecoark Holdings Inc.,May Randy,CEO,P - Purchase,$2.85,45,641000,+8%,+$128250
,2021/11/23 16:29,2021/11/23, HSKA,Heska Corp,Wilson Kevin S.,CEO Pres,P - Purchase,$173.00,1,398333,0%,+$173000
,2021/11/23 16:29,2021/11/19, CARV,Carver Bancorp Inc,Maier Christina L,CFO,S - Sale,$13.31,-1209,4000,-23%,-$16095
M,2021/11/23 16:27,2021/11/15, EMMA,Emmaus Life Sciences Inc.,Lee Willis C,Vice COB COO,P - Purchase,$1.38,186,390435,+5%,+$25649
D,2021/11/23 16:24,2021/11/22, CRI,Carters Inc,Casey Michael Dennis,COB CEO,S - Sale+OE,$105.03,-29572,419338,-7%,-$3105813
,2021/11/23 16:23,2021/11/22, ZI,Zoominfo Technologies Inc.,Hays Joseph Christopher,COO,S - Sale,$74.85,-67622,1025459,-6%,-$5061514
,2021/11/23 16:22,2021/11/23, ZEST,Ecoark Holdings Inc.,Puchir Jay M.,Treas CEO Pres of Sub,P - Purchase,$2.77,3612,556425,+1%,+$10005
,2021/11/23 16:20,2021/11/22, RYN,Rayonier Inc,McHugh Mark,SVP CFO,S - Sale,$40.50,-5,77920,-6%,-$202500
,2021/11/23 16:19,2021/11/22, GOCO,Gohealth Inc.,Jones Clinton P.,CEO 10%,P - Purchase,$3.66,530,807300,+191%,+$1939270
,2021/11/23 16:16,2021/11/22, DDD,3D Systems Corp,Narula Jagtar,EVP CFO,S - Sale,$24.40,-5863,251385,-2%,-$143057
,2021/11/23 16:15,2021/11/22, ONEW,Onewater Marine Inc.,Ezzell Jack P,CFO,S - Sale,$54.51,-55,78552,-7%,-$299805
M,2021/11/23 16:13,2021/11/19, DIOD,Diodes Inc /del/,Lu Keh Shew,Pres CEO,S - Sale,$112.11,-28634,886609,-3%,-$3210051
,2021/11/23 16:12,2021/11/23, ZEST,Ecoark Holdings Inc.,Hoagland William B.,CFO,P - Purchase,$2.85,145,14500,New,+$41325
,2021/11/23 16:11,2021/11/19, NETC.,Nabors Energy Transition Corp.,Restrepo William J,CFO,P - Purchase,$10.00,15,1000,-300%,+$15000
,2021/11/23 16:09,2021/11/19, FLGT,Fulgent Genetics Inc.,Kim Paul,CFO Treasurer,S - Sale,$95.44,-10263,121563,-8%,-$979532
M,2021/11/23 16:08,2021/11/19, EMMA,Emmaus Life Sciences Inc.,Niihara Yutaka,COB CEO 10%,P - Purchase,$1.41,27,11101941,0%,+$38130
,2021/11/23 16:03,2021/11/18, KMPH,Kempharm Inc,Mickle Travis C,Pres CEO,P - Purchase,$8.23,225,158774,+1%,+$18516
,2021/11/23 15:58,2021/11/22, ODP,Odp Corp,Smith Gerry P,CEO,S - Sale,$40.62,-33275,642846,-5%,-$1351694
,2021/11/23 15:47,2021/11/23, OEG,Orbital Energy Group Inc.,Oneil James F,CEO,P - Purchase,$2.44,100,849263,+13%,+$244000
,2021/11/23 15:32,2021/11/20, REAL,Therealreal Inc.,Wainwright Julie,CEO,S - Sale,$15.29,-15809,2532418,-1%,-$241734
A,2021/11/23 14:52,2021/11/22, FHBI,Bayfirst Financial Corp.,Leo Anthony N,CEO,P - Purchase,$25.00,100,25252,0%,+$2500
,2021/11/23 14:43,2021/11/23, BCOW,1895 Bancorp of Wisconsin Inc. /Md/,Klitzing Steven T.,SVP CFO,P - Purchase,$11.03,900,900,New,+$9927
DM,2021/11/23 14:37,2021/11/22, LEU,Centrus Energy Corp,Strawbridge Philip O,SVP CFO CAO Treasurer,S - Sale+OE,$63.09,-30,0,-100%,-$1892786
,2021/11/23 14:07,2021/11/22, MCHP,Microchip Technology Inc,Bjornholt James Eric,SVP CFO,S - Sale,$82.75,-1897,31545,-6%,-$156977
D,2021/11/23 13:57,2021/11/22, NG,Novagold Resources Inc,Lang Gregory A.,Pres CEO,S - Sale+OE,$7.55,-37329,1990628,-2%,-$281834
,2021/11/23 13:45,2021/11/22, MORN,Morningstar Inc.,Dubinsky Jason,CFO,S - Sale,$318.96,-3007,17548,-15%,-$959116
,2021/11/23 13:01,2021/11/19, CWST,Casella Waste Systems Inc,Johnson Edwin D,Pres COO,S - Sale,$88.32,-1203,122019,-1%,-$106249
,2021/11/23 12:57,2021/11/22, CMC,Commercial Metals Co,Smith Barbara,COB Pres CEO,S - Sale,$36.77,-14903,755158,-2%,-$547983
,2021/11/23 12:23,2021/11/22, HYZN,Hyzon Motors Inc.,Knight Craig Matthew,CEO,P - Purchase,$8.22,166,343200,+94%,+$1365151
,2021/11/23 11:56,2021/11/22, KMPR,Kemper Corp,Omiridis Anastasios,SVP Deputy CFO,S - Sale,$59.71,-800,1248,-39%,-$47768
,2021/11/23 11:46,2021/11/22, OFLX,Omega Flex Inc.,Albino Mark F,Pres COO,S - Sale,$137.92,-745,310215,-2%,-$1027528
D,2021/11/23 11:27,2021/11/22, STFC,State Auto Financial Corp,Larocco Michael,Pres CEO,S - Sale+OE,$51.45,-11594,191586,-6%,-$596511
,2021/11/23 10:49,2021/11/22, RCRT,Recruiter.Com Group Inc.,Sohn Evan,CEO Exec COB,P - Purchase,$3.45,145,209446,+1%,+$5003
M,2021/11/23 09:12,2021/11/19, PALT,Paltalk Inc.,Katz Jason,CEO Pres COO COB,P - Purchase,$3.78,15,787177,+2%,+$56650
,2021/11/23 08:07,2021/11/22, TMC,Tmc the Metals Co Inc.,Barron Gerard,CEO,P - Purchase,$3.22,155,14259252,0%,+$49910
,2021/11/23 08:04,2021/11/22, FHBI,Bayfirst Financial Corp.,Leo Anthony N,CEO,P - Purchase,$25.00,100,25352,0%,+$2500
M,2021/11/22 21:42,2021/11/18, ANET,Arista Networks Inc.,Ullal Jayshree,Pres CEO,S - Sale,$129.76,-200,10632228,-2%,-$25951000
M,2021/11/22 21:34,2021/11/18, ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,S - Sale,$55.03,-20,1549665,-1%,-$1100680
M,2021/11/22 21:31,2021/11/18, ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,S - Sale,$55.04,-50,694338,-7%,-$2751937
,2021/11/22 21:03,2021/11/19, PLYA,Playa Hotels & Resorts N.V.,Maliassas Gregory,COO,S - Sale,$7.62,-3659,222626,-2%,-$27882
D,2021/11/22 21:00,2021/11/18, SWAV,Shockwave Medical Inc.,Godshall Douglas Evan,Pres CEO,S - Sale+OE,$207.28,-45,136856,-25%,-$9327660
,2021/11/22 20:48,2021/11/18, COMM,Commscope Holding Company Inc.,Lorentzen Kyle David,EVP CFO,P - Purchase,$9.80,25,86900,+40%,+$244905
D,2021/11/22 20:45,2021/11/22, VCTR,Victory Capital Holdings Inc.,Policarpo Michael Dennis,Pres CFO CAO,P - Purchase,$34.62,75,7500,New,+$259650
,2021/11/22 20:44,2021/11/19, EXPI,Exp World Holdings Inc.,Gesing Jason,CEO of eXp Realty 10%,S - Sale,$40.44,-115,2200172,-1%,-$465084
D,2021/11/22 20:40,2021/11/19, NET,Cloudflare Inc.,Prince Matthew,CEO Chair of the Board 10%,S - Sale+OE,$214.94,-52385,0,-100%,-$11259739
M,2021/11/22 20:25,2021/11/18, ALRM,Alarm.Com Holdings Inc.,Trundle Stephen,Pres CEO,S - Sale,$83.59,-19594,2108186,-1%,-$1637820
D,2021/11/22 20:23,2021/11/18, UPWK,Upwork Inc,McCombs Jeff,CFO,S - Sale+OE,$42.21,-935,4050,-19%,-$39464
,2021/11/22 20:23,2021/11/18, RXRX,Recursion Pharmaceuticals Inc.,Larson Tina Marriott,Pres COO,S - Sale,$18.92,-25,50000,-5%,-$47308
D,2021/11/22 20:20,2021/11/18, UPWK,Upwork Inc,Brown Hayden,Pres CEO,S - Sale+OE,$42.21,-1383,728878,0%,-$58373
D,2021/11/22 20:16,2021/11/18, PFSI,Pennymac Financial Services Inc.,Spector David,COB CEO,S - Sale+OE,$62.28,-15,1171941,-1%,-$934133
D,2021/11/22 20:08,2021/11/22, ARIZ,Arisz Acquisition Corp.,Hindle-Yang Fang,CEO 10%,P - Purchase,$10.00,193889,1861389,+12%,+$1938890
M,2021/11/22 19:52,2021/05/24, BOXL,Boxlight Corp,Foley Patrick,CFO,S - Sale,$2.20,-235,176500,-12%,-$51759
D,2021/11/22 19:46,2021/11/22, VCTR,Victory Capital Holdings Inc.,Brown David Craig,COB CEO,P - Purchase,$34.62,294,45900,+178%,+$1017828
,2021/11/22 19:38,2021/11/17, BOXL,Boxlight Corp,Pope Michael Ross,CEO,P - Purchase,$1.81,4,1246,-145%,+$7240
,2021/11/22 19:30,2021/11/22, LTRX,Lantronix Inc,Pickle Paul H,Pres CEO,P - Purchase,$7.71,13,438954,+3%,+$100235
D,2021/11/22 19:18,2021/11/18, PX,P10 Inc.,Souder William F.,COO,S - Sale+OE,$12.00,-168795,0,-100%,-$2025540
,2021/11/22 18:44,2021/11/18, LUNG,Pulmonx Corp,French Glendon E. III,Pres CEO,S - Sale,$35.98,-25,1105370,-2%,-$899471
DM,2021/11/22 18:36,2021/11/19, AWK,American Water Works Company Inc.,Norton Cheryl,EVP COO,S - Sale+OE,$172.72,-6444,8467,-43%,-$1113020
,2021/11/22 18:29,2021/11/18, SIX,Six Flags Entertainment Corp,Bassoul Selim A,Pres CEO,P - Purchase,$41.95,80,365354,+28%,+$3355832
D,2021/11/22 18:29,2021/11/19, AWK,American Water Works Company Inc.,Lynch Walter,Pres CEO,S - Sale+OE,$173.42,-24617,132502,-16%,-$4269080
D,2021/11/22 18:26,2021/11/19, EXC,Exelon Corp,Crane Christopher M.,Pres CEO,S - Sale+OE,$53.49,-285,546323,-34%,-$15244650
,2021/11/22 18:23,2021/11/22, OSS,One Stop Systems Inc.,Raun David,Pres CEO,P - Purchase,$5.00,2,157959,+1%,+$10000
M,2021/11/22 18:19,2021/11/19, NSIT,Insight Enterprises Inc,Lamneck Kenneth T,CEO,S - Sale,$103.92,-5,323362,-2%,-$519581
M,2021/11/22 18:15,2021/11/19, EFSH,1847 Holdings LLC,Roberts Ellery,COB CEO 10%,P - Purchase,$2.59,13,1453800,0%,+$3369
D,2021/11/22 18:04,2021/11/18, FSR,Fisker Inc./de,Fisker Henrik,Pres CEO,S - Sale+OE,$20.36,-4888,941518,-34%,-$9950654
D,2021/11/22 18:01,2021/11/19, TJX,Tjx Companies Inc /de/,Herrman Ernie,CEO Pres,S - Sale+OE,$71.59,-18,635274,-3%,-$1288615
,2021/11/22 18:00,2021/11/18, VRPX,Virpax Pharmaceuticals Inc.,Mack Anthony P.,CEO 10%,P - Purchase,$3.99,25125,2907250,+1%,+$100249
D,2021/11/22 17:58,2021/11/19, TPR,Tapestry Inc.,Kahn Todd,CEO Brand Pres Coach,S - Sale+OE,$46.50,-19963,206326,-9%,-$928280
,2021/11/22 17:52,2021/11/18, JBL,Jabil Inc,Wilson Kenneth S,EVP CEO Green Point,S - Sale,$63.48,-10,235306,-4%,-$634761
,2021/11/22 17:51,2021/11/18, KLAC,Kla Corp,Higgins Bren D.,EVP CFO,S - Sale,$422.59,-3883,73544,-5%,-$1640917
D,2021/11/22 17:45,2021/11/18, FATE,Fate Therapeutics Inc,Wolchko J Scott,Pres CEO,S - Sale+OE,$54.27,-20,480268,-4%,-$1085400
D,2021/11/22 17:42,2021/11/18, STEP,Stepstone Group Inc.,Randel Johnny D,CFO,S - Sale+OE,$51.83,-133033,1157893,-10%,-$6895100
D,2021/11/22 17:40,2021/11/18, STEP,Stepstone Group Inc.,Hart Scott W,Co-CEO,S - Sale+OE,$51.83,-66517,3054671,-2%,-$3447576
D,2021/11/22 17:38,2021/11/21, SBSI,Southside Bancshares Inc,Gibson Lee R,PRES CEO,S - Sale+OE,$44.60,-8834,74853,-11%,-$393996
D,2021/11/22 17:29,2021/11/22, BRTX,Biorestorative Therapies Inc.,Alstodt Lance,Pres CEO COB,P - Purchase,$6.31,396,156314,0%,+$2499
DM,2021/11/22 17:25,2021/11/18, MSP,Datto Holding Corp.,Abbot John,CFO,S - Sale+OE,$25.01,-13,0,-100%,-$32510
D,2021/11/22 17:19,2021/11/22, VRSK,Verisk Analytics Inc.,Anquillare Mark V,Group Pres COO,S - Sale+OE,$230.38,-20479,87529,-19%,-$4717846
M,2021/11/22 17:05,2021/11/18, MDRR,Medalist Diversified Reit Inc.,Winn Charles Brent Jr.,CFO,P - Purchase,$1.11,116,109087,+12%,+$12904
,2021/11/22 17:03,2021/11/19, CERT,Certara Inc.,Feehery William F,CEO,S - Sale,$30.31,-70,2868051,-2%,-$2121700
D,2021/11/22 17:02,2021/11/18, MCAGU,Mountain Crest Acquisition Corp. V,Liu Suying,CEO CFO 10%,P - Purchase,$10.00,18,1940800,+1%,+$180000
D,2021/11/22 17:01,2021/11/18, HVBC,Hv Bancorp Inc.,Thompson Travis J,COB Pres CEO,P - Purchase,$22.00,100,53106,0%,+$2200
AD,2021/11/22 17:00,2021/06/14, MCAEU,Mountain Crest Acquisition Corp. III,Liu Suying,CEO CFO 10%,P - Purchase,$10.00,2086,1460384,0%,+$20860
,2021/11/22 16:59,2021/11/19, LRCX,Lam Research Corp,Archer Timothy,Pres CEO,S - Sale,$650.00,-4691,80331,-6%,-$3049150
D,2021/11/22 16:58,2021/11/18, PCVX,Vaxcyte Inc.,Guggenhime Andrew,Pres CFO,S - Sale+OE,$24.53,-31,3125,-50%,-$76031
D,2021/11/22 16:53,2021/11/22, USIO,Usio Inc.,Hoch Louis A,Pres CEO 10%,S - Sale+OE,$8.44,-2,2710825,0%,-$16880
